Rank,Word,Occurrences,Duolingo_Words,JLPT_Words,JLPT_Level,Definitions,JLPT_Jisho_Level,JLPT_Additional_Difficulty
,痛める,,0,1,N1,"['to hurt', 'to injure', 'to cause pain']",N1,[]
,切り替える,,0,1,N1,"['to change', 'to exchange', 'to convert', 'to renew', 'to throw a switch', 'to replace', 'to switch over']",N1,[]
,寒気,,0,1,N1,"['chill', 'the shivers', 'shivering fit']",N1,[]
,初耳,,0,1,N1,"['something heard for the first time', 'hearing something for the first time']",N1,[]
,篭る,,0,1,N1,"[""to shut oneself in (e.g. one's room)"", 'to be confined in', 'to seclude oneself', 'to hide away', ""to stay inside (one's shell)""]",N1,[]
,にも拘らず,,0,1,N1,"['in spite of', 'despite', 'although']",N1,[]
,経費,,0,1,N1,"['expenses', 'expenditure', 'outgoings', 'outlays', 'costs']",N1,[]
,鮮やか,,0,1,N1,"['vivid', 'bright', 'brilliant', 'clear', 'fresh', 'vibrant']",N1,[]
,明瞭,,0,1,N1,"['clear', 'plain', 'distinct', 'obvious', 'evident', 'articulate']",N1,[]
,浮かぶ,,0,1,N1,"['to float', 'to be suspended']",N2,['N1']
,見逃す,,0,1,N1,"['to miss', 'to overlook', 'to fail to notice']",N1,[]
,一別,,0,1,N1,['parting'],N1,[]
,荷造り,,0,1,N1,"['packing', 'baling', 'crating']",N1,[]
,踵,,0,1,N1,"['heel (of foot, shoe, stocking, etc.)']",N1,[]
,健在,,0,1,N1,"['in good health', 'alive and well', 'going strong']",N1,[]
,是正,,0,1,N1,"['correction', 'revision', 'redressing', 'rectifying']",N1,[]
,洒落る,,0,1,N1,['to dress stylishly'],N1,[]
,悉く,,0,1,N1,"['altogether', 'entirely']",N1,[]
,予感,,0,1,N1,"['presentiment', 'premonition', 'hunch']",N1,[]
,重んずる,,0,1,N1,"['to honor', 'to honour', 'to respect', 'to esteem', 'to prize']",N1,[]
,控室,,0,1,N1,"['waiting room', 'anteroom', 'antechamber', 'green room']",N1,[]
,取り除く,,0,1,N1,"['to remove', 'to deinstall', 'to take away', 'to set apart']",N1,[]
,賄う,,0,1,N1,"['to supply (goods, money, etc.)', 'to cover (costs)', 'to pay', 'to finance', 'to maintain (e.g. a family)']",N1,[]
,奉る,,0,1,N1,"['to offer', 'to present']",N1,[]
,畜産,,0,1,N1,"['animal husbandry', 'livestock industry']",N1,[]
,感慨,,0,1,N1,"['deep emotion', 'strong feelings']",N1,[]
,私有,,0,1,N1,['private ownership'],N1,[]
,兎も角,,0,1,N1,"['anyhow', 'anyway', 'somehow or other', 'generally speaking', 'in any case', 'be that as it may']",N2,['N1']
,御免ください,,0,1,N1,['may I come in?'],N2,['N1']
,何時も,,0,1,N1,"['always', 'all the time', 'at all times']",N5,"['N1', 'N3']"
,達者,,0,1,N1,"['in good health', 'healthy', 'well', 'fit', 'robust', 'strong']",N1,[]
,瞑る,,0,1,N1,"[""to close (one's eyes)"", 'to shut']",N1,[]
,何だか,,0,1,N1,"['(a) little', 'somewhat', 'somehow']",N1,[]
,偏見,,0,1,N1,"['prejudice', 'bias', 'distorted view']",N1,[]
,手本,,0,1,N1,"['model', '(good) example', 'exemplar', 'paragon']",N1,[]
,容易い,,0,1,N1,"['easy', 'simple', 'light']",N1,[]
,噛る,,0,1,N1,"['to gnaw', 'to nibble', 'to bite', 'to munch', 'to crunch']",N2,['N1']
,砂利,,0,1,N1,"['gravel', 'ballast', 'pebbles']",N1,[]
,慣れ,,0,1,N1,"['practice', 'experience', 'habituation']",N1,[]
,無駄遣い,,0,1,N1,"['waste (of money, time, etc.)', 'squandering', 'frittering away']",N1,[]
,碌な,,0,1,N1,"['satisfactory', 'decent', 'good', 'proper', 'respectable']",N1,[]
,一同,,0,1,N1,"['all present', 'all concerned', 'all of us']",N1,[]
,首輪,,0,1,N1,['(animal) collar'],N1,[]
,籤引,,0,1,N1,"['lottery', 'drawn lot']",N1,[]
,辿り着く,,0,1,N1,"['to (finally) arrive at', 'to reach (at last)', 'to (manage to) get to', ""to find one's way to""]",N1,[]
,お蔭様で,,0,1,N1,"['thankfully', 'fortunately', 'luckily', ""by God's grace"", ""under the gods' shadow""]",N2,['N1']
,梯子,,0,1,N1,['ladder'],N2,['N1']
,行き成り,,0,1,N1,"['abruptly', 'suddenly', 'all of a sudden', 'without warning']",N2,['N1']
,正に,,0,1,N1,"['exactly', 'just', 'precisely', 'really', 'truly', 'surely', 'certainly', 'without doubt']",N3,['N1']
,利息,,0,1,N1,"['interest (on a loan, deposit etc.)']",N1,[]
,盛装,,0,1,N1,"['dressing up in fine clothes', 'splendid clothes', ""one's best clothes""]",N1,[]
,雑,,0,1,N1,"['rough', 'crude', 'sloppy', 'messy']",N1,[]
,本能,,0,1,N1,['instinct'],N1,[]
,多忙,,0,1,N1,"['being very busy', 'busyness']",N1,[]
,鉄鋼,,0,1,N1,['iron and steel'],N1,[]
,募る,,0,1,N1,"['to become stronger', 'to grow in intensity', 'to grow violent', 'to become worse']",N1,[]
,心細い,,0,1,N1,"['helpless', 'forlorn', 'hopeless', 'unpromising', 'lonely', 'discouraging', 'disheartening']",N1,[]
,処罰,,0,1,N1,"['punishment', 'penalty']",N1,[]
,負かす,,0,1,N1,['to defeat'],N1,[]
,途上,,0,1,N1,"['on the way', 'en route']",N1,[]
,版画,,0,1,N1,"['woodcut', 'woodblock print', 'art print']",N1,[]
,協調,,0,1,N1,"['cooperation', 'conciliation', 'harmony', 'coordination']",N1,[]
,送金,,0,1,N1,"['remittance', 'sending money']",N1,[]
,精密,,0,1,N1,"['precise', 'exact', 'detailed', 'accurate', 'minute', 'close']",N1,[]
,辛うじて,,0,1,N1,"['barely', 'narrowly', 'only just', 'with difficulty']",N1,[]
,漁村,,0,1,N1,['fishing village'],N1,[]
,概略,,0,1,N1,"['outline', 'summary', 'gist', 'in brief']",N1,[]
,相変わらず,,0,1,N1,"['as usual', 'as always', 'as before', 'as ever', 'still']",N2,['N1']
,至って,,0,1,N1,"['very much', 'exceedingly', 'extremely']",N1,[]
,抜かす,,0,1,N1,"['to omit', 'to leave out', 'to skip']",N1,[]
,突く,,0,1,N1,"['to prick', 'to stab']",N2,[]
,相応,,0,1,N1,"['suitable', 'appropriate', 'befitting', 'becoming', 'adequate', 'reasonable', 'proper']",N1,[]
,萎む,,0,1,N1,"['to wither (of flowers, dreams, etc.)', 'to wilt', 'to droop', 'to shrivel', 'to fade (away)', 'to sag', 'to deflate']",N2,['N1']
,布告,,0,1,N1,"['edict', 'ordinance', 'proclamation']",N1,[]
,統率,,0,1,N1,"['command', 'lead', 'generalship', 'leadership']",N1,[]
,長々,,0,1,N1,"['for a long time', 'at (great) length', 'lengthily', 'long-windedly', 'tediously']",N1,[]
,持て成す,,0,1,N1,"['to treat (a guest)', 'to receive', 'to entertain', 'to be hospitable to', 'to make welcome']",N1,[]
,結束,,0,1,N1,"['union', 'unity', 'solidarity']",N1,[]
,小切手,,0,1,N1,"['cheque', 'check']",N1,[]
,丸で,,0,1,N1,"['quite', 'entirely', 'completely', 'at all']",N3,['N1']
,染める,,0,1,N1,"['to dye', 'to colour', 'to color']",N1,[]
,改まる,,0,1,N1,"['to be renewed', 'to change']",N1,[]
,為さる,,0,1,N1,['to do'],N4,['N1']
,内訳,,0,1,N1,"['itemization (of expenses)', 'the items', 'breakdown', 'classification']",N1,[]
,朝寝坊,,0,1,N1,"['sleeping late in the morning', 'sleeping in', 'lie-in', 'oversleeping']",N1,[]
,登校,,0,1,N1,"['attendance (at school)', 'going to school']",N1,[]
,恥,,0,1,N1,"['shame', 'embarrassment', 'disgrace']",N1,[]
,生温い,,0,1,N1,"['lukewarm', 'tepid']",N1,[]
,捕吏,,0,1,N1,"['constable', 'policeman']",N1,[]
,夜中,,0,1,N1,"['middle of the night', 'dead of night']",N3,[]
,衰える,,0,1,N1,"['to become weak', 'to decline', 'to wear', 'to abate', 'to decay', 'to wither', 'to waste away']",N1,[]
,藍褸,,0,1,N1,"['rag', 'old cloth']",N2,['N1']
,拝啓,,0,1,N1,"['Dear (so and so)', 'Dear Sir', 'Dear Madam', 'To Whom It May Concern']",N1,[]
,吊り革,,0,1,N1,"['strap (to hang onto)', 'hanging strap']",N1,[]
,凡そ,,0,1,N1,"['about', 'roughly', 'approximately']",N3,['N1']
,鉛,,0,1,N1,['lead (Pb)'],N1,[]
,若しかしたら,,0,1,N1,"['perhaps', 'maybe', 'perchance', 'by some chance', 'by any chance']",N2,['N1']
,汚す,,0,1,N1,"['to pollute', 'to contaminate', 'to soil', 'to make dirty', 'to stain']",N2,['N1']
,持てる,,0,1,N1,"['to be able to possess (hold, get, etc.)']",N1,[]
,預金,,0,1,N1,"['deposit', 'bank account']",N1,[]
,駆ける,,0,1,N1,"['to run', 'to dash', 'to race']",N1,[]
,画期,,0,1,N1,"['transition from one epoch to another', 'change of era']",N1,[]
,暗算,,0,1,N1,['mental arithmetic'],N1,[]
,驚異,,0,1,N1,"['wonder', 'miracle', 'amazement', 'prodigy']",N1,[]
,整列,,0,1,N1,"['standing in a row', 'forming a line', 'alignment']",N1,[]
,郷里,,0,1,N1,"['hometown', 'birthplace']",N1,[]
,滅びる,,0,1,N1,"['to go to ruin', 'to go under', 'to fall', 'to be destroyed', 'to die out', 'to become extinct', 'to perish']",N1,[]
,歪む,,0,1,N1,"['to warp', 'to bend', 'to contort']",N1,[]
,守衛,,0,1,N1,"['(security) guard', 'caretaker', 'janitor', 'doorkeeper', 'gatekeeper']",N1,[]
,標語,,0,1,N1,"['motto', 'slogan', 'catchword']",N1,[]
,練る,,0,1,N1,"['to knead', 'to thicken into a paste (stirring over a flame)']",N1,[]
,陳列,,0,1,N1,"['exhibition', 'display', 'putting on show']",N1,[]
,お供,,0,1,N1,"['attendant', 'companion']",N1,[]
,人目,,0,1,N1,"['(public) notice', 'attention', 'public eye', 'public gaze']",N1,[]
,漂う,,0,1,N1,"['to drift', 'to float']",N1,[]
,貶す,,0,1,N1,"['to speak ill of', 'to disparage']",N1,[]
,柵,,0,1,N1,"['fence', 'paling', 'railing']",N1,[]
,済まない,,0,1,N1,"['inexcusable', 'unjustifiable', 'unpardonable']",N2,['N1']
,産休,,0,1,N1,"['maternity leave', 'paternity leave']",N1,[]
,代弁,,0,1,N1,"['speaking by proxy', 'speaking for (someone else)', 'acting as spokesman (for)', 'representing (the views, feelings, etc. of)']",N1,[]
,落ち込む,,0,1,N1,"['to feel down', 'to feel sad', 'to be depressed', 'to be in low spirits']",N1,[]
,遂げる,,0,1,N1,"['to accomplish', 'to achieve', 'to carry out']",N1,[]
,幾多,,0,1,N1,"['many', 'numerous']",N1,[]
,回覧,,0,1,N1,"['circulation (esp. documents)', 'sending round']",N1,[]
,知性,,0,1,N1,['intelligence'],N1,[]
,眩しい,,0,1,N1,"['dazzling', 'radiant']",N2,['N1']
,引き取る,,0,1,N1,"[""to take into one's possession"", 'to receive', 'to accept', 'to collect', 'to claim']",N1,[]
,お願いします,,0,1,N1,['please'],N2,['N1']
,明かす,,0,1,N1,"['to pass (the night)', 'to spend']",N1,[]
,善し悪し,,0,1,N1,"['right or wrong', 'good or bad', 'quality', 'suitability']",N1,[]
,球根,,0,1,N1,['(plant) bulb'],N1,[]
,無茶苦茶,,0,1,N1,"['nonsensical', 'unreasonable', 'absurd', 'unrealistic']",N1,[]
,捲る,,0,1,N1,"['to turn over', 'to turn (pages)', 'to leaf through (a book, etc.)']",NaN,[]
,成る丈,,0,1,N1,"['as (much) as possible', 'as (much) as one can', 'wherever practicable', 'if possible']",N1,[]
,国定,,0,1,N1,"['state-sponsored', 'national']",N1,[]
,重なる,,0,1,N1,"['to be piled up', 'to lie on top of one another']",N2,[]
,省みる,,0,1,N1,"['to look back on (the past)', 'to reflect on', 'to reminisce about']",N1,[]
,粘る,,0,1,N1,"['to be sticky', 'to be adhesive']",N1,[]
,圧迫,,0,1,N1,['pressure'],N1,[]
,同志,,0,1,N1,"['like-mindedness', '(being of the) same mind', 'shared sentiment']",N1,[]
,凝らす,,0,1,N1,"['to concentrate', 'to focus on', 'to devote', 'to apply oneself']",NaN,[]
,休学,,0,1,N1,['temporary absence from school'],N1,[]
,仰っしゃる,,0,1,N1,"['to say', 'to speak', 'to tell']",N4,['N1']
,葬る,,0,1,N1,"['to bury', 'to inter', 'to entomb']",N1,[]
,差し引く,,0,1,N1,"['to deduct', 'to take away', 'to dock', 'to discount']",N1,[]
,遣い,,0,1,N1,"['errand', 'mission', 'going on an errand']",N1,[]
,即ち,,0,1,N1,"['that is (to say)', 'namely', 'i.e.']",N3,['N1']
,打ち合わせ,,0,1,N1,"['(preparatory) meeting', 'briefing session', '(making) advance arrangements']",N2,['N1']
,義理,,0,1,N1,"['duty', 'sense of duty', 'honor', 'honour', 'decency', 'courtesy', 'debt of gratitude', 'social obligation']",N1,[]
,海抜,,0,1,N1,['height above sea level'],N1,[]
,ずぶ濡れ,,0,1,N1,"['dripping wet', 'soaked', 'drenched']",N1,[]
,外貨,,0,1,N1,"['foreign currency', 'foreign money', 'foreign exchange']",N1,[]
,衣類,,0,1,N1,"['clothes', 'clothing', 'garments']",N1,[]
,対辺,,0,1,N1,['opposite side'],N1,[]
,清純,,0,1,N1,"['purity', 'innocence']",N1,[]
,保母,,0,1,N1,"['(female) childcare worker', 'nursery school teacher']",N1,[]
,意欲,,0,1,N1,"['will', 'desire', 'eagerness', 'interest', 'drive', 'motivation', 'urge', 'ambition']",N1,[]
,先天的,,0,1,N1,"['inborn', 'innate', 'inherent', 'congenital', 'hereditary']",N1,[]
,浪費,,0,1,N1,"['waste', 'extravagance']",N1,[]
,吟味,,0,1,N1,"['close examination', 'careful investigation', 'close inspection', 'careful selection', 'inquiry', 'enquiry', 'scrutiny', 'testing']",N1,[]
,久し振り,,0,1,N1,"['a long time (since the last time)', 'first in a long time']",N4,['N1']
,殊に,,0,1,N1,"['especially', 'particularly', 'unusually', 'above all']",N1,[]
,冷酷,,0,1,N1,"['cruelty', 'coldheartedness', 'relentless', 'ruthless']",N1,[]
,駆けっこ,,0,1,N1,"['(foot) race', 'sprint']",N1,[]
,共存,,0,1,N1,['coexistence'],N1,[]
,赤らむ,,0,1,N1,"['to become red', 'to redden', 'to blush']",N1,[]
,持ち切り,,0,1,N1,"['hot topic', 'talk of the town']",N1,[]
,掌,,0,1,N1,['palm (of the hand)'],N1,[]
,終日,,0,1,N1,"['all day', 'for a whole day']",N1,[]
,領海,,0,1,N1,['territorial waters'],N1,[]
,産婦人科,,0,1,N1,"['maternity and gynaecology department (gynecology)', 'department of obstetrics and gynaecology (gynecology)']",N1,[]
,似通う,,0,1,N1,['to resemble closely'],N1,[]
,憎しみ,,0,1,N1,['hatred'],N1,[]
,詰まり,,0,1,N1,"['that is to say', 'that is', 'in other words', 'I mean', 'that (this, it) means']",N3,['N1']
,擦れ違い,,0,1,N1,['passing each other'],N1,[]
,主権,,0,1,N1,"['sovereignty', 'supremacy', 'dominion']",N1,[]
,一敗,,0,1,N1,['one defeat'],N1,[]
,据える,,0,1,N1,"['to place (in position)', 'to fix', 'to set (e.g. table)', 'to lay (foundation)']",N1,[]
,助詞,,0,1,N1,"['particle', 'postpositional word in Japanese grammar that functions as an auxiliary to a main word']",N1,[]
,果てる,,0,1,N1,"['to end', 'to be finished', 'to be exhausted']",N1,[]
,手回し,,0,1,N1,"['turning by hand', 'hand-turned', 'hand-cranked']",N1,[]
,宛てる,,0,1,N1,['to address'],N1,[]
,出合う,,0,1,N1,"['to meet (by chance)', 'to come across', 'to run across', 'to encounter', 'to happen upon']",N3,['N1']
,破棄,,0,1,N1,"['tearing up and discarding (e.g. documents)', 'destruction']",N1,[]
,群がる,,0,1,N1,"['to swarm', 'to gather']",N1,[]
,摘む,,0,1,N1,"['to pinch', ""to hold (between one's fingers)"", 'to pick up (with chopsticks, tweezers, etc.)']",N1,[]
,味わい,,0,1,N1,"['flavour', 'flavor', 'taste']",N1,[]
,交える,,0,1,N1,"['to mix', 'to combine', 'to include']",N1,[]
,お出でになる,,0,1,N1,['to be'],N4,['N1']
,不吉,,0,1,N1,"['ominous', 'sinister', 'unlucky', 'inauspicious']",N1,[]
,弱まる,,0,1,N1,"['to abate', 'to weaken', 'to be emaciated', 'to be dejected', 'to be perplexed']",N1,[]
,熱湯,,0,1,N1,['boiling water'],N1,[]
,澄ます,,0,1,N1,"['to clear', 'to make clear']",N1,[]
,成り立つ,,0,1,N1,"['to consist of', 'to be made up of', 'to be composed of']",N1,[]
,お世辞,,0,1,N1,"['flattery', 'compliment']",N1,[]
,襲う,,0,1,N1,"['to attack', 'to assail', 'to make an assault', 'to strike', 'to hunt down']",N1,[]
,短気,,0,1,N1,"['short temper', 'quick temper', 'hot temper', 'impatience', 'irritability']",N1,[]
,丁々,,0,1,N1,"['(sound of) hitting repeatedly', 'pummelling', 'clashing', 'clacking', 'clicking (e.g. of go stones)']",N1,[]
,有益,,0,1,N1,"['beneficial', 'profitable', 'useful', 'helpful', 'instructive']",N1,[]
,集まる,,0,1,N1,"['to gather', 'to collect', 'to assemble']",N4,['N1']
,益々,,0,1,N1,"['increasingly', 'more and more', 'decreasingly (when declining)', 'less and less']",N3,['N1']
,諸君,,0,1,N1,['you (people)'],N1,[]
,慌てる,,0,1,N1,"['to become confused (disconcerted, disorganized, disorganised)', 'to be flustered', 'to panic']",N2,['N1']
,略奪,,0,1,N1,"['pillage', 'plunder', 'looting', 'robbery']",N1,[]
,鍛える,,0,1,N1,"['to forge', 'to temper']",N1,[]
,試みる,,0,1,N1,"['to try', 'to attempt', 'to have a go (at)']",N1,[]
,お早う,,0,1,N1,['good morning'],N2,['N1']
,縁側,,0,1,N1,"['engawa', 'external corridor on the outer side of traditional Japanese houses']",N1,[]
,破裂,,0,1,N1,"['bursting', 'rupture', 'explosion']",N1,[]
,何れ,,0,1,N1,['which (of three or more)'],N5,"['N1', 'N3']"
,最善,,0,1,N1,"['the very best', 'utmost']",N1,[]
,尽きる,,0,1,N1,"['to be used up', 'to be run out', 'to be exhausted', 'to be consumed', 'to come to an end']",N1,[]
,授ける,,0,1,N1,"['to grant', 'to give', 'to confer', 'to award']",N1,[]
,軍備,,0,1,N1,"['armaments', 'military preparations']",N1,[]
,貫禄,,0,1,N1,"['presence', 'dignity']",N1,[]
,均衡,,0,1,N1,"['equilibrium', 'balance']",N1,[]
,対等,,0,1,N1,"['equality (esp. of status)', 'equal footing', 'equal terms']",N1,[]
,臍,,0,1,N1,"['navel', 'belly button']",N2,['N1']
,鉄片,,0,1,N1,['iron scraps'],N1,[]
,仕入れる,,0,1,N1,"['to buy (stock, materials, etc.)', 'to purchase', 'to lay in', 'to stock', 'to procure']",N1,[]
,気質,,0,1,N1,"['disposition', 'temperament', 'nature', 'mentality', 'spirit', 'character', 'trait', 'turn of mind']",N1,[]
,炙る,,0,1,N1,"[""to warm (e.g. one's hands over a fire)"", 'to dry']",N2,['N1']
,視野,,0,1,N1,"['field of vision', 'view']",N1,[]
,直ぐ,,0,1,N1,"['immediately', 'at once', 'right away', 'directly']",N1,[]
,妬む,,0,1,N1,"['to be jealous of', 'to envy', 'to begrudge']",N1,[]
,納まる,,0,1,N1,"['to fit into (a box, frame, category, etc.)', 'to be contained within', 'to fall within (e.g. a budget)']",N1,[]
,大水,,0,1,N1,['flood'],N1,[]
,取りあえず,,0,1,N1,"['first of all', 'at once', 'right away']",N1,[]
,其処ら,,0,1,N1,"['around there', 'that area']",N1,[]
,面目,,0,1,N1,"['face', 'honour', 'honor', 'reputation', 'prestige', 'dignity', 'credit']",N1,[]
,余暇,,0,1,N1,"['leisure', 'leisure time', 'spare time']",N1,[]
,台本,,0,1,N1,"['script', 'libretto', 'scenario']",N1,[]
,生やす,,0,1,N1,"['to grow', 'to cultivate']",N1,[]
,興じる,,0,1,N1,"['to amuse oneself', 'to make merry']",N1,[]
,家来,,0,1,N1,"['retainer', 'vassal', 'follower']",N1,[]
,乱れる,,0,1,N1,"['to be disordered', 'to be disarranged', 'to be disarrayed', 'to be disheveled', 'to be dishevelled']",N1,[]
,勤労,,0,1,N1,"['labor', 'labour', 'exertion', 'diligent service']",N1,[]
,縁談,,0,1,N1,"['marriage proposal', 'marriage talks']",N1,[]
,眠たい,,0,1,N1,"['sleepy', 'drowsy']",N1,[]
,雨具,,0,1,N1,['rain gear'],N1,[]
,半端,,0,1,N1,"['remnant', 'fragment', 'incomplete set', 'incompleteness']",N1,[]
,間柄,,0,1,N1,"['relationship', 'relation', 'terms (good, friendly, etc.)']",N1,[]
,仰ぐ,,0,1,N1,['to look up (at)'],N1,[]
,返る,,0,1,N1,"['to return', 'to come back', 'to go back']",N2,['N1']
,見地,,0,1,N1,"['point of view', 'viewpoint', 'standpoint']",N1,[]
,名札,,0,1,N1,"['name plate', 'name tag', 'label']",N1,[]
,煩わしい,,0,1,N1,"['troublesome', 'annoying', 'complicated']",N1,[]
,母校,,0,1,N1,['alma mater'],N1,[]
,免除,,0,1,N1,"['exemption', 'exoneration', 'discharge']",N1,[]
,欺く,,0,1,N1,"['to deceive', 'to delude', 'to trick', 'to fool']",N1,[]
,交わる,,0,1,N1,"['to cross', 'to intersect', 'to join', 'to meet']",N1,[]
,風車,,0,1,N1,"['windmill', 'wind turbine']",N1,[]
,失格,,0,1,N1,"['disqualification', 'elimination', 'incapacity']",N1,[]
,勇敢,,0,1,N1,"['brave', 'courageous', 'gallant', 'valiant', 'heroic']",N1,[]
,何卒,,0,1,N1,"['please', 'kindly', 'I beg of you', 'if it pleases you']",N1,[]
,日当,,0,1,N1,"['exposure to the sun', 'sunny place']",N2,[]
,下地,,0,1,N1,"['groundwork', 'foundation']",N1,[]
,目盛,,0,1,N1,"['gradations (on a ruler, thermometer, etc.)', 'division', 'scale']",N1,[]
,其処,,0,1,N1,['there (place relatively near listener)'],N5,['N1']
,欲深い,,0,1,N1,['greedy'],N1,[]
,勤め先,,0,1,N1,['place of work'],N1,[]
,不服,,0,1,N1,"['dissatisfaction', 'discontent', 'disapproval', 'objection', 'complaint', 'protest', 'disagreement']",N1,[]
,介抱,,0,1,N1,"['nursing', 'looking after']",N1,[]
,報じる,,0,1,N1,"['to report', 'to inform']",N1,[]
,汚れる,,0,1,N1,"['to get dirty', 'to become dirty']",N4,[]
,態勢,,0,1,N1,"['attitude', 'posture', 'preparedness', 'readiness']",N1,[]
,焦る,,0,1,N1,"['to be in a hurry', 'to be impatient', 'to be anxious (to do)', 'to fret']",N1,[]
,準じる,,0,1,N1,"['to follow (a rule, precedent, etc.)', 'to conform to (the law, standards, etc.)', 'to be based on', 'to apply correspondingly']",N1,[]
,片思い,,0,1,N1,"['unrequited love', 'one-sided love']",N1,[]
,面会,,0,1,N1,"['meeting (face-to-face)', 'seeing', 'visit', 'interview']",N1,[]
,ご馳走,,0,1,N1,"['treat (esp. food and drink)', 'entertainment', 'treating someone (to a meal)', 'taking someone to dinner']",N4,"['N1', 'N2']"
,乃至,,0,1,N1,"['from ... to', 'between ... and']",N1,[]
,全盛,,0,1,N1,['height of prosperity'],N1,[]
,若しかすると,,0,1,N1,"['perhaps', 'possibly', 'maybe', 'by some chance']",N2,['N1']
,張り紙,,0,1,N1,"['paper patch attached to something', 'paper backing', 'sticker', 'label']",N1,[]
,忠告,,0,1,N1,"['advice', 'warning']",N1,[]
,勤まる,,0,1,N1,"['to be fit (for a role)', 'to be qualified (for)', 'to be equal (to a task)', ""to be able to fulfill one's duties (as)""]",N1,[]
,勤勉,,0,1,N1,"['diligent', 'hard-working', 'industrious']",N1,[]
,お先に,,0,1,N1,"['before', 'previously']",N2,['N1']
,ご苦労様,,0,1,N1,"['thank you (for your hard work)', 'I appreciate your efforts']",N2,['N1']
,身振り,,0,1,N1,"['gesture', 'gesticulation', 'motion']",N1,[]
,大便,,0,1,N1,"['feces', 'faeces', 'excrement', 'stool']",N1,[]
,大方,,0,1,N1,"['large part', 'greater part', 'majority']",N1,[]
,徐行,,0,1,N1,"['going slowly (esp. to enable a vehicle to stop immediately)', 'going at a reduced speed', 'slowing down', 'reducing speed']",N1,[]
,心地,,0,1,N1,"['feeling', 'sensation', 'mood']",N1,[]
,転転,,0,1,N1,"['moving from place to place', 'being passed around repeatedly']",N2,['N1']
,逞しい,,0,1,N1,"['burly', 'strong', 'sturdy']",N1,[]
,街頭,,0,1,N1,['(on the) street'],N1,[]
,揺らぐ,,0,1,N1,"['to swing', 'to sway', 'to shake', 'to tremble']",N1,[]
,有様,,0,1,N1,"['state', 'condition', 'circumstances', 'sight', 'spectacle']",N1,[]
,欲望,,0,1,N1,"['desire', 'appetite', 'lust']",N1,[]
,細やか,,0,1,N1,"['small', 'little', 'tiny', 'insignificant', 'humble', 'modest', 'meagre', 'meager']",NaN,[]
,採集,,0,1,N1,"['collecting', 'gathering']",N1,[]
,年輪,,0,1,N1,"['annual tree ring', 'growth ring']",N1,[]
,先だって,,0,1,N1,"['the other day', 'some time ago', 'recently']",N1,[]
,目覚しい,,0,1,N1,"['remarkable', 'striking', 'brilliant', 'splendid', 'spectacular', 'wonderful', 'conspicuous', 'outstanding', 'amazing']",N1,[]
,繕う,,0,1,N1,"['to mend', 'to patch up', 'to repair', 'to fix', 'to darn']",N1,[]
,尊ぶ,,0,1,N1,"['to value', 'to prize', 'to esteem']",N1,[]
,内臓,,0,1,N1,"['internal organs', 'viscera']",N1,[]
,固体,,0,1,N1,"['solid (body)', 'solid matter', 'solid-state']",N1,[]
,暫く,,0,1,N1,"['for a moment', 'for a minute']",N4,['N1']
,緩む,,0,1,N1,"['to become loose', 'to slacken (e.g. rope)']",N1,[]
,恐らく,,0,1,N1,"['probably', '(most) likely', 'in all likelihood', 'I suspect', 'I dare say', ""I'm afraid""]",N3,['N1']
,安っぽい,,0,1,N1,"['cheap-looking', 'tawdry', 'insignificant']",N1,[]
,年号,,0,1,N1,"['name of an imperial era (e.g. Heisei, Shōwa)', 'Japanese era name']",N1,[]
,不図,,0,1,N1,"['suddenly', 'casually', 'accidentally', 'incidentally', 'unexpectedly', 'unintentionally']",N3,['N1']
,同情,,0,1,N1,"['sympathy', 'compassion', 'pity']",N1,[]
,仏像,,0,1,N1,"['statue of Buddha', 'image of Buddha', 'Buddhist statue', 'Buddhist image']",N1,[]
,懸賞,,0,1,N1,"['offering a prize', 'prize competition', 'prize', 'reward']",N1,[]
,干し物,,0,1,N1,"['things dried in the sun (esp. clothes, dyed cloth, etc.)']",N1,[]
,其れ共,,0,1,N1,"['or', 'or else']",N3,['N1']
,酪農,,0,1,N1,['dairy farming'],N1,[]
,特有,,0,1,N1,"['characteristic (of)', 'peculiar (to)']",N1,[]
,共鳴,,0,1,N1,['resonance'],N1,[]
,跡切れる,,0,1,N1,"['to break off', 'to come to an end', 'to be interrupted', 'to be cut short', 'to pause']",N1,[]
,沢山,,0,1,N1,"['a lot', 'lots', 'plenty', 'many', 'a large number', 'much', 'a great deal', 'a good deal']",N5,['N1']
,馬鹿らしい,,0,1,N1,"['absurd', 'foolish', 'stupid', 'silly', 'nonsense', 'ludicrous', 'preposterous', 'laughable', 'ridiculous']",N2,['N1']
,依然,,0,1,N1,"['still', 'as yet', 'as it has been']",N1,[]
,過疎,,0,1,N1,"['underpopulation', 'low population density', 'depopulation']",N1,[]
,味覚,,0,1,N1,"['(sense of) taste', 'palate']",N1,[]
,竿,,0,1,N1,"['rod', 'pole']",N1,[]
,努めて,,0,1,N1,"['as much as possible', 'as far as possible', ""to the best of one's ability"", 'diligently']",N1,[]
,分母,,0,1,N1,['denominator'],N1,[]
,伝来,,0,1,N1,['introduction (from abroad)'],N1,[]
,感無量,,0,1,N1,"['deep emotion', 'being filled with emotion']",N1,[]
,製法,,0,1,N1,"['manufacturing method', 'recipe', 'formula']",N1,[]
